1.099533657302632417e+00,1.099533657302632417e+00,1.099533657302632417e+00,9.278274670604680363e-01,4.460346233241457847e-02
1.330581177417666572e+00,1.330581177417666572e+00,1.330581177417666572e+00,4.906790038284952749e-01,2.119470144828827785e-01
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.081270493215617634e+00,1.081270493215617634e+00,1.081270493215617634e+00,1.062649209524787031e+00,1.359650372076805780e-01
9.812379686913117460e-01,9.812379686913117460e-01,9.812379686913117460e-01,1.046815581194060929e+00,-6.796101671303366176e-01
9.212572114831968362e-01,9.212572114831968362e-01,9.212572114831968362e-01,9.469306177459201335e-01,-8.132859278045941887e-01
1.107007851998780046e+00,1.107007851998780046e+00,1.107007851998780046e+00,8.578799015095988079e-01,1.207026249403589796e-01
1.224282407227094360e+00,1.224282407227094360e+00,1.224282407227094360e+00,8.440701529684443427e-01,4.990594383928450006e-01
1.154685187826736792e+00,1.154685187826736792e+00,1.154685187826736792e+00,6.971654815858097098e-01,3.091611421853577291e-01
1.163541335390671838e+00,1.163541335390671838e+00,1.163541335390671838e+00,7.376144156492316917e-01,2.018083084078386991e-01
9.537941361839704646e-01,9.537941361839704646e-01,9.537941361839704646e-01,9.159327090775943869e-01,-5.010775429200065023e-01
1.040728266801265178e+00,1.040728266801265178e+00,1.040728266801265178e+00,8.580340158045778320e-01,-1.306433012645514813e-01
1.100669299525341982e+00,1.100669299525341982e+00,1.100669299525341982e+00,1.261303148860533963e+00,2.870689370805564189e-01
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.080552072907284833e+00,1.080552072907284833e+00,1.080552072907284833e+00,1.019789039871923375e+00,-8.591423262680397688e-02
1.050527217148690129e+00,1.050527217148690129e+00,1.050527217148690129e+00,8.555329724056099927e-01,-3.308175394900641497e-01
1.036146743733534548e+00,1.036146743733534548e+00,1.036146743733534548e+00,9.867966043948356303e-01,-9.075148642464431203e-01
8.756588325812781903e-01,8.756588325812781903e-01,8.756588325812781903e-01,1.017505782773909573e+00,-5.842250568542387557e-01
8.495694506763405984e-01,8.495694506763405984e-01,8.495694506763405984e-01,9.303337800476638719e-01,-1.060155328420450793e+00
8.741097763183187652e-01,8.741097763183187652e-01,8.741097763183187652e-01,1.101101976337630628e+00,-9.409506685850830277e-01
1.017917117808033511e+00,1.017917117808033511e+00,1.017917117808033511e+00,9.573672117054028430e-01,-6.826891436983389960e-01
1.077950609344557442e+00,1.077950609344557442e+00,1.077950609344557442e+00,1.007214885117240888e+00,-3.872723792440690982e-02
7.448363751112222486e-01,7.448363751112222486e-01,7.448363751112222486e-01,1.080787411173685486e+00,-1.532884634565831128e+00
1.081174686416943809e+00,1.081174686416943809e+00,1.081174686416943809e+00,6.540685801630151675e-01,-3.421794989846695390e-01
7.992916883549608942e-01,7.992916883549608942e-01,7.992916883549608942e-01,9.384638217221895617e-01,-1.401093871692325132e+00
1.103787154704574114e+00,1.103787154704574114e+00,1.103787154704574114e+00,1.008974509401984632e+00,-2.473123184490135795e-01
1.233736626847513618e+00,1.233736626847513618e+00,1.233736626847513618e+00,8.456637723733280154e-01,5.892179966110555611e-01
1.001577973286232437e+00,1.001577973286232437e+00,1.001577973286232437e+00,1.010179311491463228e+00,-6.287380080970821350e-01
1.059241376879453300e+00,1.059241376879453300e+00,1.059241376879453300e+00,1.025286993778627975e+00,-3.589935466025232502e-01
7.996808588896182624e-01,7.996808588896182624e-01,7.996808588896182624e-01,1.010950362938654257e+00,-1.267801480253945234e+00
9.262482152703214178e-01,9.262482152703214178e-01,9.262482152703214178e-01,8.297210608910640106e-01,-3.630517839089604792e-01
1.065111553433598202e+00,1.065111553433598202e+00,1.065111553433598202e+00,8.465593948318170803e-01,-1.720715270549798837e-01
1.147633658390167621e+00,1.147633658390167621e+00,1.147633658390167621e+00,8.771515857805427530e-01,2.425656059254206465e-01
8.492409413830327436e-01,8.492409413830327436e-01,8.492409413830327436e-01,1.093077733272840968e+00,-1.787880658943466816e+00
1.029729779622086783e+00,1.029729779622086783e+00,1.029729779622086783e+00,1.002546213425350663e+00,-2.593120802733807739e+00
8.016075996906375511e-01,8.016075996906375511e-01,8.016075996906375511e-01,1.125435480838637536e+00,-1.555695169571048808e+00
7.582944321747630001e-01,7.582944321747630001e-01,7.582944321747630001e-01,1.094166333239340316e+00,-1.279352144055701412e+00
1.154907956553469672e+00,1.154907956553469672e+00,1.154907956553469672e+00,7.370730612495424161e-01,5.741405801967174316e-01
8.393947622804707187e-01,8.393947622804707187e-01,8.393947622804707187e-01,9.595171586249106044e-01,-9.375616489653261221e-01
1.097215330334162520e+00,1.097215330334162520e+00,1.097215330334162520e+00,9.200478453807710011e-01,-1.718166764124044177e-01
9.974067577373235682e-01,9.974067577373235682e-01,9.974067577373235682e-01,1.080402261810792020e+00,-4.909119239728222950e-01
1.070786398900815284e+00,1.070786398900815284e+00,1.070786398900815284e+00,9.489178719633183379e-01,-2.304525392609610424e-01
1.146450037745609718e+00,1.146450037745609718e+00,1.146450037745609718e+00,9.374587377700608348e-01,1.589513207753473489e-01
1.035738940186975432e+00,1.035738940186975432e+00,1.035738940186975432e+00,1.003715437815841272e+00,-3.756256099745085009e-01
8.694887902832585391e-01,8.694887902832585391e-01,8.694887902832585391e-01,9.785955267896762066e-01,-9.405120748573461142e-01
1.237520477012185705e+00,1.237520477012185705e+00,1.237520477012185705e+00,8.760557404880812138e-01,4.750883154725405455e-01
1.105630422907230459e+00,1.105630422907230459e+00,1.105630422907230459e+00,1.019636613672987080e+00,-1.065056979202774756e-01
9.877248181279001393e-01,9.877248181279001393e-01,9.877248181279001393e-01,9.209588679438918124e-01,-1.966052151482003130e-01
7.406656215931917142e-01,7.406656215931917142e-01,7.406656215931917142e-01,9.870012327168816713e-01,-1.339196304236447643e+00
1.081127412497960849e+00,1.081127412497960849e+00,1.081127412497960849e+00,1.047629242002564132e+00,-1.663316480189332702e-01
1.246038587348812454e+00,1.246038587348812454e+00,1.246038587348812454e+00,9.857207611259435343e-01,4.920650499640994435e-01
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
9.798371728365311562e-01,9.798371728365311562e-01,9.798371728365311562e-01,1.132376274732474375e+00,-4.261479736499493298e-01
1.148921866414399418e+00,1.148921866414399418e+00,1.148921866414399418e+00,7.638905503562138932e-01,2.518871704747843165e-01
7.447271334053414682e-01,7.447271334053414682e-01,7.447271334053414682e-01,1.089263128535119307e+00,-1.401478473038903161e+00
1.108196476165649980e+00,1.108196476165649980e+00,1.108196476165649980e+00,8.801479036810440082e-01,2.064486394263722879e-01
9.837674389034476441e-01,9.837674389034476441e-01,9.837674389034476441e-01,1.190083413653327815e+00,-7.236922502497277199e-01
7.870147022078558541e-01,7.870147022078558541e-01,7.870147022078558541e-01,9.070394944959552230e-01,-1.363735144932091137e+00
9.901351054986070599e-01,9.901351054986070599e-01,9.901351054986070599e-01,1.155023586788474832e+00,-6.629400236845774952e-01
9.882354477398946901e-01,9.882354477398946901e-01,9.882354477398946901e-01,1.125420568540561161e+00,-5.834830965815701598e-01
9.196743224070476064e-01,9.196743224070476064e-01,9.196743224070476064e-01,9.752696373616668302e-01,-9.160979177793722172e-01
1.186683142540918778e+00,1.186683142540918778e+00,1.186683142540918778e+00,9.827676592142807754e-01,3.983802469716901662e-01
1.007911001983267996e+00,1.007911001983267996e+00,1.007911001983267996e+00,8.053101179701914747e-01,-5.111964611143375858e-01
1.018233352179739981e+00,1.018233352179739981e+00,1.018233352179739981e+00,1.015336106809592076e+00,-4.449950727402957606e-01
1.096455269630250751e+00,1.096455269630250751e+00,1.096455269630250751e+00,1.139766129875062317e+00,-2.100585562087249891e-01
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.057393777150739567e+00,1.057393777150739567e+00,1.057393777150739567e+00,7.467236226873805727e-01,-2.887642032180297025e-01
9.900785768654829511e-01,9.900785768654829511e-01,9.900785768654829511e-01,1.001218379760881572e+00,-6.005971196367265730e-01
1.020548329120759101e+00,1.020548329120759101e+00,1.020548329120759101e+00,9.610304193368258696e-01,-3.110588755269562133e-01
9.132737599006466311e-01,9.132737599006466311e-01,9.132737599006466311e-01,9.301657726788040703e-01,-8.889774909853795926e-01
9.490109873414842578e-01,9.490109873414842578e-01,9.490109873414842578e-01,7.561300301096914867e-01,-4.192001585534502195e-01
1.186436442476787922e+00,1.186436442476787922e+00,1.186436442476787922e+00,9.150965633224555917e-01,5.190854032640579430e-01
1.106952758794626179e+00,1.106952758794626179e+00,1.106952758794626179e+00,1.015049050165265365e+00,-1.020385186651268233e-01
1.170726559910280740e+00,1.170726559910280740e+00,1.170726559910280740e+00,9.222272651662575260e-01,1.356550450441676159e-01
1.250236256580364635e+00,1.250236256580364635e+00,1.250236256580364635e+00,9.415563773275382742e-01,6.440920223837940384e-01
9.963373644571628107e-01,9.963373644571628107e-01,9.963373644571628107e-01,8.420747372883018445e-01,-4.275217481604535186e-01
8.378981703100116807e-01,8.378981703100116807e-01,8.378981703100116807e-01,9.040273190442003060e-01,-1.043415885030571033e+00
1.253338455702054155e+00,1.253338455702054155e+00,1.253338455702054155e+00,8.965210320208586436e-01,6.800772119763330847e-01
1.095068533321280402e+00,1.095068533321280402e+00,1.095068533321280402e+00,8.554008829370549627e-01,9.025068087740384382e-02
9.106279039287908939e-01,9.106279039287908939e-01,9.106279039287908939e-01,9.546857477411375692e-01,-8.042063962612542305e-01
1.126563118210069270e+00,1.126563118210069270e+00,1.126563118210069270e+00,1.030718868539850730e+00,1.126995663493573080e-01
9.819328742623565365e-01,9.819328742623565365e-01,9.819328742623565365e-01,1.005809608432921110e+00,-5.440537872747341908e-01
1.168823089770348211e+00,1.168823089770348211e+00,1.168823089770348211e+00,1.030626527826679517e+00,2.758534471268623278e-01
9.294120165230080888e-01,9.294120165230080888e-01,9.294120165230080888e-01,9.091491911044810026e-01,-8.392949702995153860e-01
1.074931125483550076e+00,1.074931125483550076e+00,1.074931125483550076e+00,9.610769842928241768e-01,1.867051790130549171e-01
1.007527419558686299e+00,1.007527419558686299e+00,1.007527419558686299e+00,7.070042842498636126e-01,-2.999017081189665479e-01
1.176023380912701866e+00,1.176023380912701866e+00,1.176023380912701866e+00,8.678977816658246525e-01,1.418711204322753883e+00
1.030528343973173167e+00,1.030528343973173167e+00,1.030528343973173167e+00,1.033726130808491961e+00,-3.754511832252132586e-01
7.487593169537721804e-01,7.487593169537721804e-01,7.487593169537721804e-01,1.031107602901112807e+00,-1.463461061383824369e+00
1.065118573741133279e+00,1.065118573741133279e+00,1.065118573741133279e+00,9.248337366885485133e-01,-2.439723606507598341e-01
1.269185563478186785e+00,1.269185563478186785e+00,1.269185563478186785e+00,6.670894996355578588e-01,2.941518679824563498e-01
1.198720248153008594e+00,1.198720248153008594e+00,1.198720248153008594e+00,7.484110009617078729e-01,5.648504320885491259e-01
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.077183430368302552e+00,1.077183430368302552e+00,1.077183430368302552e+00,1.026732106057170135e+00,-2.535826438990702175e-02
8.380168485714714066e-01,8.380168485714714066e-01,8.380168485714714066e-01,9.012324430177168777e-01,-7.614042362180147849e-01
1.148310516972702366e+00,1.148310516972702366e+00,1.148310516972702366e+00,1.011006045055507840e+00,3.348223595348280290e-01
1.046182170354615026e+00,1.046182170354615026e+00,1.046182170354615026e+00,1.010006310332597801e+00,-5.973135702231074928e-01
9.131565013921739693e-01,9.131565013921739693e-01,9.131565013921739693e-01,1.160565466579309479e+00,-8.341082195948396061e-01
1.062219712459042453e+00,1.062219712459042453e+00,1.062219712459042453e+00,1.033765010968164422e+00,-6.490162809578718939e-01
1.091354597085574030e+00,1.091354597085574030e+00,1.091354597085574030e+00,1.117366781460769287e+00,-7.044623511027194029e-02
1.077937338671173029e+00,1.077937338671173029e+00,1.077937338671173029e+00,8.564140883404517401e-01,-2.162626190962755879e-01
1.041050182416715542e+00,1.041050182416715542e+00,1.041050182416715542e+00,9.342578831239397585e-01,-4.875364113002032540e-01
1.017283361261754226e+00,1.017283361261754226e+00,1.017283361261754226e+00,9.199937128368080863e-01,-2.784630024051925612e-01
1.227979919346082527e+00,1.227979919346082527e+00,1.227979919346082527e+00,1.049845901479604438e+00,4.460202101006144892e-01
7.269223918484254421e-01,7.269223918484254421e-01,7.269223918484254421e-01,1.021071246582238690e+00,-1.517342723978715391e+00
9.979714856377891463e-01,9.979714856377891463e-01,9.979714856377891463e-01,1.014828547865407771e+00,-4.421340809928228088e-01
1.009277534043796054e+00,1.009277534043796054e+00,1.009277534043796054e+00,1.032454561625323786e+00,-3.856909426425816911e-01
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
1.036789347176344744e+00,1.036789347176344744e+00,1.036789347176344744e+00,8.690437316447641170e-01,8.937218782656888849e-02
9.270931628702044902e-01,9.270931628702044902e-01,9.270931628702044902e-01,1.022551171461561381e+00,-1.145569320687471970e+00
1.118413872528662978e+00,1.118413872528662978e+00,1.118413872528662978e+00,8.010625341227856078e-01,-7.229906590790427523e-02
1.045430767238183067e+00,1.045430767238183067e+00,1.045430767238183067e+00,8.722769260806020331e-01,-2.850605409818409708e-01
9.585461850145973184e-01,9.585461850145973184e-01,9.585461850145973184e-01,1.029083369698459149e+00,-1.931058085572844973e+00
8.460770491820369665e-01,8.460770491820369665e-01,8.460770491820369665e-01,8.957196303377866764e-01,-9.252722373995643235e-01
1.054792351039665954e+00,1.054792351039665954e+00,1.054792351039665954e+00,1.035048345224774069e+00,-3.861528574324279983e-01
1.040291840296660775e+00,1.040291840296660775e+00,1.040291840296660775e+00,1.038110094253352322e+00,-2.583767493692228800e+00
1.180693184257205042e+00,1.180693184257205042e+00,1.180693184257205042e+00,9.654188765771575254e-01,3.309887598306172629e-01
8.693292702441881570e-01,8.693292702441881570e-01,8.693292702441881570e-01,8.595422478225483998e-01,-8.438961538217888414e-01
9.393227273187624293e-01,9.393227273187624293e-01,9.393227273187624293e-01,1.061934883587872358e+00,-4.128933615561035664e-01
1.114392040383434201e+00,1.114392040383434201e+00,1.114392040383434201e+00,1.027791525229212022e+00,3.075705007978446828e-02
1.028176899975201675e+00,1.028176899975201675e+00,1.028176899975201675e+00,9.956837616962932458e-01,-7.197844071867574023e-01
8.908234082574458812e-01,8.908234082574458812e-01,8.908234082574458812e-01,9.026007636185632288e-01,-7.679981242272997388e-01
1.112474423835212001e+00,1.112474423835212001e+00,1.112474423835212001e+00,9.513505582153726214e-01,-4.432788946003302782e-02
8.381666106060851051e-01,8.381666106060851051e-01,8.381666106060851051e-01,1.058585068462097434e+00,-1.057338456812721761e+00
1.160680106002866419e+00,1.160680106002866419e+00,1.160680106002866419e+00,7.879673341481667759e-01,3.194166966088514137e-01
1.117873228051188939e+00,1.117873228051188939e+00,1.117873228051188939e+00,8.545255866314315218e-01,1.139577763665459709e-01
8.026483886489053088e-01,8.026483886489053088e-01,8.026483886489053088e-01,1.092666925428444458e+00,-1.154444077715365724e+00
1.001183526439449523e+00,1.001183526439449523e+00,1.001183526439449523e+00,9.673061352921529243e-01,-4.373666483361704493e-01
1.164061982318594923e+00,1.164061982318594923e+00,1.164061982318594923e+00,1.106786091940459515e+00,4.486557227571451589e-01
1.163225687233607086e+00,1.163225687233607086e+00,1.163225687233607086e+00,7.662050143035713523e-01,4.836580054033536302e-01
1.175924872572680746e+00,1.175924872572680746e+00,1.175924872572680746e+00,9.571288811011714470e-01,3.339924998301929682e-01
1.182959420959680763e+00,1.182959420959680763e+00,1.182959420959680763e+00,9.404236056528745280e-01,3.922769396835231182e-01
7.282324133963390400e-01,7.282324133963390400e-01,7.282324133963390400e-01,9.712867109046178227e-01,-1.429916434818768067e+00
9.782574473026209860e-01,9.782574473026209860e-01,9.782574473026209860e-01,1.040411477549925801e+00,-4.424766310334442010e-01
1.178602583343149712e+00,1.178602583343149712e+00,1.178602583343149712e+00,9.224794272183651778e-01,1.523695990373844233e-01
8.954558261353118276e-01,8.954558261353118276e-01,8.954558261353118276e-01,8.443053725737132975e-01,-8.274281707359618654e-01
1.229088754482369206e+00,1.229088754482369206e+00,1.229088754482369206e+00,7.213958396408323148e-01,5.488138228933350238e-01
1.080751837796961157e+00,1.080751837796961157e+00,1.080751837796961157e+00,1.005958320878632684e+00,-2.585284154260232281e+00
1.124235064485006985e+00,1.124235064485006985e+00,1.124235064485006985e+00,7.712445931351147310e-01,1.578492687042227505e-01
1.099079386078067655e+00,1.099079386078067655e+00,1.099079386078067655e+00,1.062519604244763327e+00,1.475793063772107561e-01
1.110216692939891558e+00,1.110216692939891558e+00,1.110216692939891558e+00,7.975237376747235096e-01,2.752396038771831033e-01
7.773992052062570490e-01,7.773992052062570490e-01,7.773992052062570490e-01,1.026661455331125516e+00,-1.474445367097223070e+00
1.019622724033006245e+00,1.019622724033006245e+00,1.019622724033006245e+00,1.184762683741891420e+00,-2.026741464561798156e-01
9.444850080081305110e-01,9.444850080081305110e-01,9.444850080081305110e-01,5.220080973963713289e-01,-7.878279275945013760e-01
9.968131024178030763e-01,9.968131024178030763e-01,9.968131024178030763e-01,1.106641708984796635e+00,-5.987458416218054413e-01
1.101654929960139029e+00,1.101654929960139029e+00,1.101654929960139029e+00,8.774829279695389728e-01,2.300701202823705882e-01
7.561217470822287900e-01,7.561217470822287900e-01,7.561217470822287900e-01,1.189203670737105201e+00,-1.304844900229775284e+00
1.180494340767370476e+00,1.180494340767370476e+00,1.180494340767370476e+00,1.060373629626204961e+00,2.515946522005308994e-01
1.031672031373241483e+00,1.031672031373241483e+00,1.031672031373241483e+00,8.756706617096627898e-01,-6.155128164715187866e-01
7.580468480053915714e-01,7.580468480053915714e-01,7.580468480053915714e-01,1.074905493925364830e+00,-1.707577321351242183e+00
9.205592886013735932e-01,9.205592886013735932e-01,9.205592886013735932e-01,1.050897664103709328e+00,-1.617964646185420685e+00
1.090000000000000080e+00,1.090000000000000080e+00,1.090000000000000080e+00,1.000000000000000000e+00,-3.581622197130003293e+00
9.238242803536914627e-01,9.238242803536914627e-01,9.238242803536914627e-01,9.196589031696328354e-01,-7.890746511821007392e-01
8.770684298935857992e-01,8.770684298935857992e-01,8.770684298935857992e-01,1.035727820418099077e+00,-1.078778535676353734e+00
8.589663562702659627e-01,8.589663562702659627e-01,8.589663562702659627e-01,1.049829446433692581e+00,-2.432761905049221518e+00
9.090229907609778115e-01,9.090229907609778115e-01,9.090229907609778115e-01,9.358535093303006480e-01,-9.238219721736821155e-01
8.794537318245668756e-01,8.794537318245668756e-01,8.794537318245668756e-01,1.066572554853694177e+00,-9.186203137748777392e-01
1.277599690535999644e+00,1.277599690535999644e+00,1.277599690535999644e+00,8.626808979700416602e-01,6.002598170426484137e-01
1.202142679578445339e+00,1.202142679578445339e+00,1.202142679578445339e+00,8.619289027114298563e-01,5.356697815554263276e-01
1.179649654046553753e+00,1.179649654046553753e+00,1.179649654046553753e+00,9.529798297787107630e-01,3.976387085602365867e-01
7.875816113097493520e-01,7.875816113097493520e-01,7.875816113097493520e-01,1.066186764497308426e+00,-1.261806367537513740e+00
1.297823168660509952e+00,1.297823168660509952e+00,1.297823168660509952e+00,8.172462767564551145e-01,6.584162946006580919e-01
9.653946225165851436e-01,9.653946225165851436e-01,9.653946225165851436e-01,1.061317476307260588e+00,-3.660456824109869500e-01
1.151889514372920864e+00,1.151889514372920864e+00,1.151889514372920864e+00,1.014861252848906714e+00,2.925419897318940476e-01
1.053399107610227592e+00,1.053399107610227592e+00,1.053399107610227592e+00,5.863630103174809483e-01,-6.957065748336943578e-01
7.661784551325865333e-01,7.661784551325865333e-01,7.661784551325865333e-01,1.027568177802909988e+00,-1.322035439368452137e+00
1.093502043665762535e+00,1.093502043665762535e+00,1.093502043665762535e+00,1.000441764034432746e+00,4.200809346490883556e-01
7.305803858075611279e-01,7.305803858075611279e-01,7.305803858075611279e-01,1.041010433798101875e+00,-1.573485191595303423e+00
1.017777826339472780e+00,1.017777826339472780e+00,1.017777826339472780e+00,1.031387256164446375e+00,-2.394778373838266361e-01
1.124528438260253171e+00,1.124528438260253171e+00,1.124528438260253171e+00,8.158045125445821943e-01,2.455886130793599187e-01
8.739678476505094995e-01,8.739678476505094995e-01,8.739678476505094995e-01,1.005031373690953744e+00,-7.041344322130538291e-01
1.038319579904478207e+00,1.038319579904478207e+00,1.038319579904478207e+00,7.072524603210825767e-01,-5.192229924631146243e-02
1.218935769517505818e+00,1.218935769517505818e+00,1.218935769517505818e+00,7.238841698951824499e-01,5.905481863470177784e-01
1.225712695427687571e+00,1.225712695427687571e+00,1.225712695427687571e+00,9.276063549278656950e-01,3.376638604685203715e-01
1.172235399864376415e+00,1.172235399864376415e+00,1.172235399864376415e+00,1.006762562452616416e+00,7.892439459518198197e-02
1.028180969303405634e+00,1.028180969303405634e+00,1.028180969303405634e+00,1.046402257971339456e+00,-4.337403885641064050e-01
1.287759888985041457e+00,1.287759888985041457e+00,1.287759888985041457e+00,1.061815801306863705e+00,6.397613116940188416e-01
1.166955068423746855e+00,1.166955068423746855e+00,1.166955068423746855e+00,9.423551140109960311e-01,4.283391764769262089e-01
8.197987538879157876e-01,8.197987538879157876e-01,8.197987538879157876e-01,1.134267448224483221e+00,-9.696170838887733234e-01
7.622803801939065371e-01,7.622803801939065371e-01,7.622803801939065371e-01,1.046377378496175625e+00,-1.354430118800729277e+00
1.005251350847823799e+00,1.005251350847823799e+00,1.005251350847823799e+00,7.951166129901749979e-01,-4.257217601810561747e-01
9.963888824530594546e-01,9.963888824530594546e-01,9.963888824530594546e-01,9.538107100764952051e-01,-3.651685514005101330e-01
8.681022500915621665e-01,8.681022500915621665e-01,8.681022500915621665e-01,9.238624989823841505e-01,-9.442509885834735606e-01
1.062358169234395966e+00,1.062358169234395966e+00,1.062358169234395966e+00,8.484633821360944017e-01,-2.370497430626745949e-01
